areaCode,areaName,areaType,date,cumCasesBySpecimenDate
E12000009,South West,region,2021-05-05,221403
E12000009,South West,region,2021-05-04,221290
E12000009,South West,region,2021-05-03,221183
E12000009,South West,region,2021-05-02,221067
E12000009,South West,region,2021-05-01,221003
E12000009,South West,region,2021-04-30,220964
E12000009,South West,region,2021-04-29,220902
E12000009,South West,region,2021-04-28,220804
E12000009,South West,region,2021-04-27,220677
E12000009,South West,region,2021-04-26,220581
E12000009,South West,region,2021-04-25,220467
E12000009,South West,region,2021-04-24,220351
E12000009,South West,region,2021-04-23,220301
E12000009,South West,region,2021-04-22,220207
E12000009,South West,region,2021-04-21,220086
E12000009,South West,region,2021-04-20,219957
E12000009,South West,region,2021-04-19,219856
E12000009,South West,region,2021-04-18,219729
E12000009,South West,region,2021-04-17,219587
E12000009,South West,region,2021-04-16,219520
E12000009,South West,region,2021-04-15,219423
E12000009,South West,region,2021-04-14,219310
E12000009,South West,region,2021-04-13,219227
E12000009,South West,region,2021-04-12,219109
E12000009,South West,region,2021-04-11,218999
E12000009,South West,region,2021-04-10,218919
E12000009,South West,region,2021-04-09,218839
E12000009,South West,region,2021-04-08,218739
E12000009,South West,region,2021-04-07,218621
E12000009,South West,region,2021-04-06,218491
E12000009,South West,region,2021-04-05,218390
E12000009,South West,region,2021-04-04,218257
E12000009,South West,region,2021-04-03,218159
E12000009,South West,region,2021-04-02,218065
E12000009,South West,region,2021-04-01,217987
E12000009,South West,region,2021-03-31,217853
E12000009,South West,region,2021-03-30,217704
E12000009,South West,region,2021-03-29,217581
E12000009,South West,region,2021-03-28,217396
E12000009,South West,region,2021-03-27,217186
E12000009,South West,region,2021-03-26,217062
E12000009,South West,region,2021-03-25,216867
E12000009,South West,region,2021-03-24,216632
E12000009,South West,region,2021-03-23,216325
E12000009,South West,region,2021-03-22,216118
E12000009,South West,region,2021-03-21,215818
E12000009,South West,region,2021-03-20,215611
E12000009,South West,region,2021-03-19,215460
E12000009,South West,region,2021-03-18,215240
E12000009,South West,region,2021-03-17,214982
E12000009,South West,region,2021-03-16,214742
E12000009,South West,region,2021-03-15,214539
E12000009,South West,region,2021-03-14,214271
E12000009,South West,region,2021-03-13,214075
E12000009,South West,region,2021-03-12,213949
E12000009,South West,region,2021-03-11,213688
E12000009,South West,region,2021-03-10,213443
E12000009,South West,region,2021-03-09,213203
E12000009,South West,region,2021-03-08,212919
E12000009,South West,region,2021-03-07,212626
E12000009,South West,region,2021-03-06,212424
E12000009,South West,region,2021-03-05,212226
E12000009,South West,region,2021-03-04,211987
E12000009,South West,region,2021-03-03,211714
E12000009,South West,region,2021-03-02,211444
E12000009,South West,region,2021-03-01,211161
E12000009,South West,region,2021-02-28,210803
E12000009,South West,region,2021-02-27,210593
E12000009,South West,region,2021-02-26,210387
E12000009,South West,region,2021-02-25,210074
E12000009,South West,region,2021-02-24,209726
E12000009,South West,region,2021-02-23,209342
E12000009,South West,region,2021-02-22,208929
E12000009,South West,region,2021-02-21,208376
E12000009,South West,region,2021-02-20,208046
E12000009,South West,region,2021-02-19,207642
E12000009,South West,region,2021-02-18,207084
E12000009,South West,region,2021-02-17,206442
E12000009,South West,region,2021-02-16,205836
E12000009,South West,region,2021-02-15,205250
E12000009,South West,region,2021-02-14,204542
E12000009,South West,region,2021-02-13,204105
E12000009,South West,region,2021-02-12,203627
E12000009,South West,region,2021-02-11,202894
E12000009,South West,region,2021-02-10,202157
E12000009,South West,region,2021-02-09,201316
E12000009,South West,region,2021-02-08,200556
E12000009,South West,region,2021-02-07,199563
E12000009,South West,region,2021-02-06,198858
E12000009,South West,region,2021-02-05,198232
E12000009,South West,region,2021-02-04,197293
E12000009,South West,region,2021-02-03,196264
E12000009,South West,region,2021-02-02,195136
E12000009,South West,region,2021-02-01,193956
E12000009,South West,region,2021-01-31,192662
E12000009,South West,region,2021-01-30,191822
E12000009,South West,region,2021-01-29,190874
E12000009,South West,region,2021-01-28,189447
E12000009,South West,region,2021-01-27,188032
E12000009,South West,region,2021-01-26,186408
E12000009,South West,region,2021-01-25,184825
E12000009,South West,region,2021-01-24,182779
E12000009,South West,region,2021-01-23,181789
E12000009,South West,region,2021-01-22,180587
E12000009,South West,region,2021-01-21,178875
E12000009,South West,region,2021-01-20,176846
E12000009,South West,region,2021-01-19,174767
E12000009,South West,region,2021-01-18,172294
E12000009,South West,region,2021-01-17,169435
E12000009,South West,region,2021-01-16,167843
E12000009,South West,region,2021-01-15,166111
E12000009,South West,region,2021-01-14,163675
E12000009,South West,region,2021-01-13,160905
E12000009,South West,region,2021-01-12,158065
E12000009,South West,region,2021-01-11,155007
E12000009,South West,region,2021-01-10,151317
E12000009,South West,region,2021-01-09,149172
E12000009,South West,region,2021-01-08,146688
E12000009,South West,region,2021-01-07,144009
E12000009,South West,region,2021-01-06,141169
E12000009,South West,region,2021-01-05,138009
E12000009,South West,region,2021-01-04,134113
E12000009,South West,region,2021-01-03,129944
E12000009,South West,region,2021-01-02,127149
E12000009,South West,region,2021-01-01,124120
E12000009,South West,region,2020-12-31,122287
E12000009,South West,region,2020-12-30,119693
E12000009,South West,region,2020-12-29,116511
E12000009,South West,region,2020-12-28,112394
E12000009,South West,region,2020-12-27,109961
E12000009,South West,region,2020-12-26,107740
E12000009,South West,region,2020-12-25,105919
E12000009,South West,region,2020-12-24,105352
E12000009,South West,region,2020-12-23,104227
E12000009,South West,region,2020-12-22,102451
E12000009,South West,region,2020-12-21,100651
E12000009,South West,region,2020-12-20,98697
E12000009,South West,region,2020-12-19,97425
E12000009,South West,region,2020-12-18,96648
E12000009,South West,region,2020-12-17,95401
E12000009,South West,region,2020-12-16,94287
E12000009,South West,region,2020-12-15,92958
E12000009,South West,region,2020-12-14,91740
E12000009,South West,region,2020-12-13,90480
E12000009,South West,region,2020-12-12,89665
E12000009,South West,region,2020-12-11,89002
E12000009,South West,region,2020-12-10,88189
E12000009,South West,region,2020-12-09,87320
E12000009,South West,region,2020-12-08,86502
E12000009,South West,region,2020-12-07,85661
E12000009,South West,region,2020-12-06,84892
E12000009,South West,region,2020-12-05,84407
E12000009,South West,region,2020-12-04,83904
E12000009,South West,region,2020-12-03,83311
E12000009,South West,region,2020-12-02,82640
E12000009,South West,region,2020-12-01,81973
E12000009,South West,region,2020-11-30,81234
E12000009,South West,region,2020-11-29,80434
E12000009,South West,region,2020-11-28,79928
E12000009,South West,region,2020-11-27,79423
E12000009,South West,region,2020-11-26,78722
E12000009,South West,region,2020-11-25,77953
E12000009,South West,region,2020-11-24,77096
E12000009,South West,region,2020-11-23,76270
E12000009,South West,region,2020-11-22,75260
E12000009,South West,region,2020-11-21,74688
E12000009,South West,region,2020-11-20,73990
E12000009,South West,region,2020-11-19,73092
E12000009,South West,region,2020-11-18,72098
E12000009,South West,region,2020-11-17,70921
E12000009,South West,region,2020-11-16,69627
E12000009,South West,region,2020-11-15,67891
E12000009,South West,region,2020-11-14,66837
E12000009,South West,region,2020-11-13,65580
E12000009,South West,region,2020-11-12,63866
E12000009,South West,region,2020-11-11,62307
E12000009,South West,region,2020-11-10,60713
E12000009,South West,region,2020-11-09,58943
E12000009,South West,region,2020-11-08,57041
E12000009,South West,region,2020-11-07,55750
E12000009,South West,region,2020-11-06,54587
E12000009,South West,region,2020-11-05,53106
E12000009,South West,region,2020-11-04,51545
E12000009,South West,region,2020-11-03,49939
E12000009,South West,region,2020-11-02,48403
E12000009,South West,region,2020-11-01,46612
E12000009,South West,region,2020-10-31,45897
E12000009,South West,region,2020-10-30,45043
E12000009,South West,region,2020-10-29,43800
E12000009,South West,region,2020-10-28,42389
E12000009,South West,region,2020-10-27,41018
E12000009,South West,region,2020-10-26,39592
E12000009,South West,region,2020-10-25,38248
E12000009,South West,region,2020-10-24,37339
E12000009,South West,region,2020-10-23,36549
E12000009,South West,region,2020-10-22,35412
E12000009,South West,region,2020-10-21,34134
E12000009,South West,region,2020-10-20,32776
E12000009,South West,region,2020-10-19,31635
E12000009,South West,region,2020-10-18,30503
E12000009,South West,region,2020-10-17,29916
E12000009,South West,region,2020-10-16,29269
E12000009,South West,region,2020-10-15,28477
E12000009,South West,region,2020-10-14,27797
E12000009,South West,region,2020-10-13,26939
E12000009,South West,region,2020-10-12,25987
E12000009,South West,region,2020-10-11,25244
E12000009,South West,region,2020-10-10,24766
E12000009,South West,region,2020-10-09,24203
E12000009,South West,region,2020-10-08,23449
E12000009,South West,region,2020-10-07,22613
E12000009,South West,region,2020-10-06,21822
E12000009,South West,region,2020-10-05,21174
E12000009,South West,region,2020-10-04,20529
E12000009,South West,region,2020-10-03,20099
E12000009,South West,region,2020-10-02,19702
E12000009,South West,region,2020-10-01,19286
E12000009,South West,region,2020-09-30,18893
E12000009,South West,region,2020-09-29,18499
E12000009,South West,region,2020-09-28,18227
E12000009,South West,region,2020-09-27,17909
E12000009,South West,region,2020-09-26,17790
E12000009,South West,region,2020-09-25,17660
E12000009,South West,region,2020-09-24,17442
E12000009,South West,region,2020-09-23,17234
E12000009,South West,region,2020-09-22,17064
E12000009,South West,region,2020-09-21,16913
E12000009,South West,region,2020-09-20,16763
E12000009,South West,region,2020-09-19,16619
E12000009,South West,region,2020-09-18,16493
E12000009,South West,region,2020-09-17,16369
E12000009,South West,region,2020-09-16,16263
E12000009,South West,region,2020-09-15,16189
E12000009,South West,region,2020-09-14,16103
E12000009,South West,region,2020-09-13,16027
E12000009,South West,region,2020-09-12,15972
E12000009,South West,region,2020-09-11,15910
E12000009,South West,region,2020-09-10,15816
E12000009,South West,region,2020-09-09,15732
E12000009,South West,region,2020-09-08,15657
E12000009,South West,region,2020-09-07,15582
E12000009,South West,region,2020-09-06,15485
E12000009,South West,region,2020-09-05,15412
E12000009,South West,region,2020-09-04,15329
E12000009,South West,region,2020-09-03,15197
E12000009,South West,region,2020-09-02,15052
E12000009,South West,region,2020-09-01,14921
E12000009,South West,region,2020-08-31,14822
E12000009,South West,region,2020-08-30,14765
E12000009,South West,region,2020-08-29,14731
E12000009,South West,region,2020-08-28,14681
E12000009,South West,region,2020-08-27,14609
E12000009,South West,region,2020-08-26,14553
E12000009,South West,region,2020-08-25,14491
E12000009,South West,region,2020-08-24,14441
E12000009,South West,region,2020-08-23,14392
E12000009,South West,region,2020-08-22,14351
E12000009,South West,region,2020-08-21,14312
E12000009,South West,region,2020-08-20,14248
E12000009,South West,region,2020-08-19,14163
E12000009,South West,region,2020-08-18,14094
E12000009,South West,region,2020-08-17,14036
E12000009,South West,region,2020-08-16,13988
E12000009,South West,region,2020-08-15,13951
E12000009,South West,region,2020-08-14,13927
E12000009,South West,region,2020-08-13,13872
E12000009,South West,region,2020-08-12,13819
E12000009,South West,region,2020-08-11,13777
E12000009,South West,region,2020-08-10,13736
E12000009,South West,region,2020-08-09,13695
E12000009,South West,region,2020-08-08,13680
E12000009,South West,region,2020-08-07,13655
E12000009,South West,region,2020-08-06,13614
E12000009,South West,region,2020-08-05,13569
E12000009,South West,region,2020-08-04,13529
E12000009,South West,region,2020-08-03,13475
E12000009,South West,region,2020-08-02,13432
E12000009,South West,region,2020-08-01,13422
E12000009,South West,region,2020-07-31,13413
E12000009,South West,region,2020-07-30,13384
E12000009,South West,region,2020-07-29,13321
E12000009,South West,region,2020-07-28,13268
E12000009,South West,region,2020-07-27,13234
E12000009,South West,region,2020-07-26,13195
E12000009,South West,region,2020-07-25,13175
E12000009,South West,region,2020-07-24,13159
E12000009,South West,region,2020-07-23,13124
E12000009,South West,region,2020-07-22,13084
E12000009,South West,region,2020-07-21,13054
E12000009,South West,region,2020-07-20,13019
E12000009,South West,region,2020-07-19,12998
E12000009,South West,region,2020-07-18,12989
E12000009,South West,region,2020-07-17,12977
E12000009,South West,region,2020-07-16,12957
E12000009,South West,region,2020-07-15,12930
E12000009,South West,region,2020-07-14,12913
E12000009,South West,region,2020-07-13,12894
E12000009,South West,region,2020-07-12,12877
E12000009,South West,region,2020-07-11,12871
E12000009,South West,region,2020-07-10,12865
E12000009,South West,region,2020-07-09,12852
E12000009,South West,region,2020-07-08,12835
E12000009,South West,region,2020-07-07,12820
E12000009,South West,region,2020-07-06,12803
E12000009,South West,region,2020-07-05,12781
